"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 17 16:02:18 GMT 2024","Sun Mar 17 16:02:18 GMT 2024","69","Cypress.version","","","","","Get current version of Cypress being run",""
"passed","Sun Mar 17 16:01:46 GMT 2024","Sun Mar 17 16:01:46 GMT 2024","455","Actions","","","","",".clear() - clears an input or textarea element",""
"passed","Sun Mar 17 16:02:51 GMT 2024","Sun Mar 17 16:02:52 GMT 2024","1063","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Sun Mar 17 16:01:59 GMT 2024","Sun Mar 17 16:01:59 GMT 2024","157","Actions","","","","",".rightclick() - right click on a DOM element",""
"passed","Sun Mar 17 16:02:51 GMT 2024","Sun Mar 17 16:02:51 GMT 2024","68","Utilities","","","","","Cypress.minimatch - test out glob patterns against strings",""
"passed","Sun Mar 17 16:02:29 GMT 2024","Sun Mar 17 16:02:30 GMT 2024","273","Navigation","","","","","cy.visit() - visit a remote url",""
"passed","Sun Mar 17 16:02:48 GMT 2024","Sun Mar 17 16:02:48 GMT 2024","81","Traversal","","","","",".prevAll() - get all previous sibling DOM elements",""
"passed","Sun Mar 17 16:02:47 GMT 2024","Sun Mar 17 16:02:48 GMT 2024","79","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Sun Mar 17 16:02:48 GMT 2024","Sun Mar 17 16:02:48 GMT 2024","81","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Sun Mar 17 16:02:50 GMT 2024","Sun Mar 17 16:02:51 GMT 2024","169","Utilities","","","","","Cypress.$ - call a jQuery method",""
"passed","Sun Mar 17 16:02:39 GMT 2024","Sun Mar 17 16:02:39 GMT 2024","255","Spies, Stubs, and Clock","","","","","cy.spy() - wrap a method in a spy",""
"passed","Sun Mar 17 16:02:31 GMT 2024","Sun Mar 17 16:02:32 GMT 2024","767","Network Requests","","","","","cy.request() - make an XHR request",""
"passed","Sun Mar 17 16:02:13 GMT 2024","Sun Mar 17 16:02:13 GMT 2024","78","Connectors",".then()","","","","yields the returned value to the next command",""
"passed","Sun Mar 17 16:03:05 GMT 2024","Sun Mar 17 16:03:05 GMT 2024","66","Window","","","","","cy.title() - get the title",""
"passed","Sun Mar 17 16:02:47 GMT 2024","Sun Mar 17 16:02:47 GMT 2024","76","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Sun Mar 17 16:02:32 GMT 2024","Sun Mar 17 16:02:32 GMT 2024","273","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Sun Mar 17 16:02:08 GMT 2024","Sun Mar 17 16:02:08 GMT 2024","77","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sun Mar 17 16:02:47 GMT 2024","Sun Mar 17 16:02:47 GMT 2024","104","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Sun Mar 17 16:02:26 GMT 2024","Sun Mar 17 16:02:27 GMT 2024","1009","Misc","Cypress.Screenshot","","","","cy.screenshot() - take a screenshot",""
"passed","Sun Mar 17 16:02:18 GMT 2024","Sun Mar 17 16:02:18 GMT 2024","82","Cypress.spec","","","","","Get current spec information",""
"passed","Sun Mar 17 16:01:40 GMT 2024","Sun Mar 17 16:01:40 GMT 2024","232","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sun Mar 17 16:02:28 GMT 2024","Sun Mar 17 16:02:29 GMT 2024","960","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sun Mar 17 16:02:15 GMT 2024","Sun Mar 17 16:02:15 GMT 2024","95","Cookies","","","","","cy.getAllCookies() - get all browser cookies",""
"passed","Sun Mar 17 16:02:12 GMT 2024","Sun Mar 17 16:02:12 GMT 2024","263","Connectors","","","","",".each() - iterate over an array of elements",""
"passed","Sun Mar 17 16:02:18 GMT 2024","Sun Mar 17 16:02:18 GMT 2024","76","Cypress.env()","","","","","Get environment variables",""
"passed","Sun Mar 17 16:01:38 GMT 2024","Sun Mar 17 16:01:38 GMT 2024","608","example to-do app","","","","","displays two todo items by default",""
"passed","Sun Mar 17 16:02:32 GMT 2024","Sun Mar 17 16:02:33 GMT 2024","496","Network Requests","","","","","cy.request() with query parameters",""
"passed","Sun Mar 17 16:02:54 GMT 2024","Sun Mar 17 16:02:56 GMT 2024","2873","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Mar 17 16:02:48 GMT 2024","Sun Mar 17 16:02:48 GMT 2024","84","Traversal","","","","",".parentsUntil() - get parent DOM elements from DOM elements until el",""
"passed","Sun Mar 17 16:02:17 GMT 2024","Sun Mar 17 16:02:17 GMT 2024","85","Cypress.Cookies","","","","",".debug() - enable or disable debugging",""
"passed","Sun Mar 17 16:02:14 GMT 2024","Sun Mar 17 16:02:15 GMT 2024","379","Cookies","","","","","cy.getCookie() - get a browser cookie",""
"passed","Sun Mar 17 16:01:45 GMT 2024","Sun Mar 17 16:01:46 GMT 2024","359","Actions","","","","",".blur() - blur off a DOM element",""
"passed","Sun Mar 17 16:02:09 GMT 2024","Sun Mar 17 16:02:09 GMT 2024","73","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sun Mar 17 16:02:02 GMT 2024","Sun Mar 17 16:02:02 GMT 2024","110","Actions","","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sun Mar 17 16:02:47 GMT 2024","Sun Mar 17 16:02:47 GMT 2024","82","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Sun Mar 17 16:02:12 GMT 2024","Sun Mar 17 16:02:12 GMT 2024","82","Connectors","","","","",".invoke() - invoke a function on the current subject",""
"passed","Sun Mar 17 16:02:45 GMT 2024","Sun Mar 17 16:02:45 GMT 2024","142","Local Storage / Session Storage","","","","","cy.clearAllSessionStorage() - clear all data in sessionStorage for all origins",""
"passed","Sun Mar 17 16:02:18 GMT 2024","Sun Mar 17 16:02:18 GMT 2024","77","Cypress.platform","","","","","Get underlying OS name",""
"passed","Sun Mar 17 16:02:36 GMT 2024","Sun Mar 17 16:02:37 GMT 2024","281","Querying","","","","","cy.get() - query DOM elements",""
"passed","Sun Mar 17 16:01:39 GMT 2024","Sun Mar 17 16:01:39 GMT 2024","425","example to-do app","","","","","can add new todo items",""
"passed","Sun Mar 17 16:02:42 GMT 2024","Sun Mar 17 16:02:42 GMT 2024","214","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Sun Mar 17 16:01:39 GMT 2024","Sun Mar 17 16:01:40 GMT 2024","236","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sun Mar 17 16:02:47 GMT 2024","Sun Mar 17 16:02:47 GMT 2024","78","Traversal","","","","",".filter() - get DOM elements that match the selector",""
"passed","Sun Mar 17 16:02:22 GMT 2024","Sun Mar 17 16:02:22 GMT 2024","80","Location","","","","","cy.location() - get window.location",""
"passed","Sun Mar 17 16:02:12 GMT 2024","Sun Mar 17 16:02:13 GMT 2024","78","Connectors",".then()","","","","invokes a callback function with the current subject",""
"passed","Sun Mar 17 16:02:25 GMT 2024","Sun Mar 17 16:02:25 GMT 2024","575","Misc","","","","","cy.exec() - execute a system command",""
"passed","Sun Mar 17 16:02:37 GMT 2024","Sun Mar 17 16:02:37 GMT 2024","97","Querying","","","","",".within() - query DOM elements within a specific element",""
"passed","Sun Mar 17 16:02:05 GMT 2024","Sun Mar 17 16:02:06 GMT 2024","415","Aliasing","","","","",".as() - alias a DOM element for later use",""
"passed","Sun Mar 17 16:02:34 GMT 2024","Sun Mar 17 16:02:35 GMT 2024","1065","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
"passed","Sun Mar 17 16:03:02 GMT 2024","Sun Mar 17 16:03:03 GMT 2024","419","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Sun Mar 17 16:01:59 GMT 2024","Sun Mar 17 16:02:00 GMT 2024","732","Actions","","","","",".check() - check a checkbox or radio element",""
"passed","Sun Mar 17 16:02:17 GMT 2024","Sun Mar 17 16:02:17 GMT 2024","263","Cypress.Commands","","","","",".add() - create a custom command",""
"passed","Sun Mar 17 16:02:42 GMT 2024","Sun Mar 17 16:02:42 GMT 2024","65","Spies, Stubs, and Clock","","","","","cy.stub() - create a stub and/or replace a function with stub",""
"failed","Sun Mar 17 16:01:46 GMT 2024","Sun Mar 17 16:01:57 GMT 2024","10535","Actions","","","","",".submit() - submit a form",""
"passed","Sun Mar 17 16:02:50 GMT 2024","Sun Mar 17 16:02:50 GMT 2024","480","Utilities","","","","","Cypress._ - call a lodash method",""
"passed","Sun Mar 17 16:01:40 GMT 2024","Sun Mar 17 16:01:40 GMT 2024","229","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sun Mar 17 16:02:06 GMT 2024","Sun Mar 17 16:02:06 GMT 2024","665","Aliasing","","","","",".as() - alias a route for later use",""
"passed","Sun Mar 17 16:02:25 GMT 2024","Sun Mar 17 16:02:26 GMT 2024","73","Misc","","","","","cy.wrap() - wrap an object",""
"passed","Sun Mar 17 16:02:09 GMT 2024","Sun Mar 17 16:02:09 GMT 2024","71","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sun Mar 17 16:02:33 GMT 2024","Sun Mar 17 16:02:34 GMT 2024","781","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Sun Mar 17 16:02:15 GMT 2024","Sun Mar 17 16:02:15 GMT 2024","158","Cookies","","","","","cy.clearCookie() - clear a browser cookie",""
"passed","Sun Mar 17 16:02:42 GMT 2024","Sun Mar 17 16:02:42 GMT 2024","19","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
"passed","Sun Mar 17 16:02:02 GMT 2024","Sun Mar 17 16:02:04 GMT 2024","2076","Actions","","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sun Mar 17 16:02:27 GMT 2024","Sun Mar 17 16:02:27 GMT 2024","70","Misc","Cypress.Screenshot","","","","Cypress.Screenshot.defaults() - change default config of screenshots",""
"passed","Sun Mar 17 16:02:39 GMT 2024","Sun Mar 17 16:02:42 GMT 2024","2520","Spies, Stubs, and Clock","","","","","cy.spy() retries until assertions pass",""
"passed","Sun Mar 17 16:02:15 GMT 2024","Sun Mar 17 16:02:16 GMT 2024","91","Cookies","","","","","cy.clearAllCookies() - clear all browser cookies",""
"passed","Sun Mar 17 16:02:20 GMT 2024","Sun Mar 17 16:02:20 GMT 2024","371","Files","","","","","cy.fixture() - load a fixture",""
"passed","Sun Mar 17 16:02:25 GMT 2024","Sun Mar 17 16:02:25 GMT 2024","235","Misc","","","","","cy.focused() - get the DOM element that has focus",""
"passed","Sun Mar 17 16:02:48 GMT 2024","Sun Mar 17 16:02:48 GMT 2024","87","Traversal","","","","",".not() - remove DOM elements from set of DOM elements",""
"passed","Sun Mar 17 16:02:20 GMT 2024","Sun Mar 17 16:02:20 GMT 2024","88","Files","","","","","cy.fixture() or require - load a fixture",""
"passed","Sun Mar 17 16:02:48 GMT 2024","Sun Mar 17 16:02:48 GMT 2024","83","Traversal","","","","",".prevUntil() - get all previous sibling DOM elements until el",""
"passed","Sun Mar 17 16:02:13 GMT 2024","Sun Mar 17 16:02:13 GMT 2024","69","Connectors",".then()","","","","yields the value yielded by the last Cypress command inside",""
"passed","Sun Mar 17 16:02:47 GMT 2024","Sun Mar 17 16:02:47 GMT 2024","84","Traversal","","","","",".first() - get first DOM element",""
"passed","Sun Mar 17 16:02:08 GMT 2024","Sun Mar 17 16:02:09 GMT 2024","91","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sun Mar 17 16:01:57 GMT 2024","Sun Mar 17 16:01:59 GMT 2024","1802","Actions","","","","",".click() - click on a DOM element",""
"passed","Sun Mar 17 16:01:42 GMT 2024","Sun Mar 17 16:01:45 GMT 2024","3650","Actions","","","","",".type() - type into a DOM element",""
"passed","Sun Mar 17 16:03:04 GMT 2024","Sun Mar 17 16:03:04 GMT 2024","246","Window","","","","","cy.window() - get the global window object",""
"passed","Sun Mar 17 16:02:47 GMT 2024","Sun Mar 17 16:02:47 GMT 2024","75","Traversal","","","","",".last() - get last DOM element",""
"passed","Sun Mar 17 16:01:45 GMT 2024","Sun Mar 17 16:01:45 GMT 2024","107","Actions","","","","",".focus() - focus on a DOM element",""
"passed","Sun Mar 17 16:02:58 GMT 2024","Sun Mar 17 16:03:02 GMT 2024","4455","Waiting","","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sun Mar 17 16:02:12 GMT 2024","Sun Mar 17 16:02:12 GMT 2024","83","Connectors","","","","",".its() - get properties on the current subject",""
"failed","Sun Mar 17 16:02:18 GMT 2024","Sun Mar 17 16:02:18 GMT 2024","229","Cypress.config()","","","","","Get and set configuration options",""
"passed","Sun Mar 17 16:02:42 GMT 2024","Sun Mar 17 16:02:42 GMT 2024","150","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Sun Mar 17 16:02:08 GMT 2024","Sun Mar 17 16:02:08 GMT 2024","81","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sun Mar 17 16:02:37 GMT 2024","Sun Mar 17 16:02:38 GMT 2024","570","Querying","","","","","best practices - selecting elements",""
"passed","Sun Mar 17 16:02:08 GMT 2024","Sun Mar 17 16:02:08 GMT 2024","325","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sun Mar 17 16:02:51 GMT 2024","Sun Mar 17 16:02:51 GMT 2024","282","Utilities","","","","","Cypress.Blob - blob utilities and base64 string conversion",""
"passed","Sun Mar 17 16:02:13 GMT 2024","Sun Mar 17 16:02:13 GMT 2024","72","Connectors",".then()","","","","yields the original subject without return",""
"passed","Sun Mar 17 16:02:15 GMT 2024","Sun Mar 17 16:02:15 GMT 2024","182","Cookies","","","","","cy.getCookies() - get browser cookies for the current domain",""
"passed","Sun Mar 17 16:02:33 GMT 2024","Sun Mar 17 16:02:33 GMT 2024","443","Network Requests","","","","","cy.request() - pass result to the second request",""
"passed","Sun Mar 17 16:01:39 GMT 2024","Sun Mar 17 16:01:39 GMT 2024","171","example to-do app","","","","","can check off an item as completed",""
"passed","Sun Mar 17 16:02:48 GMT 2024","Sun Mar 17 16:02:48 GMT 2024","78","Traversal","","","","",".parent() - get parent DOM element from DOM elements",""
"passed","Sun Mar 17 16:02:22 GMT 2024","Sun Mar 17 16:02:22 GMT 2024","265","Location","","","","","cy.hash() - get the current URL hash",""
"passed","Sun Mar 17 16:02:15 GMT 2024","Sun Mar 17 16:02:15 GMT 2024","83","Cookies","","","","","cy.setCookie() - set a browser cookie",""
"passed","Sun Mar 17 16:02:42 GMT 2024","Sun Mar 17 16:02:42 GMT 2024","14","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Sun Mar 17 16:02:24 GMT 2024","Sun Mar 17 16:02:25 GMT 2024","427","Misc","","","","",".end() - end the command chain",""
"passed","Sun Mar 17 16:02:15 GMT 2024","Sun Mar 17 16:02:15 GMT 2024","160","Cookies","","","","","cy.clearCookies() - clear browser cookies for the current domain",""
"passed","Sun Mar 17 16:02:48 GMT 2024","Sun Mar 17 16:02:48 GMT 2024","76","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Sun Mar 17 16:02:00 GMT 2024","Sun Mar 17 16:02:01 GMT 2024","723","Actions","","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sun Mar 17 16:02:37 GMT 2024","Sun Mar 17 16:02:37 GMT 2024","86","Querying","","","","","cy.root() - query the root DOM element",""
"passed","Sun Mar 17 16:02:45 GMT 2024","Sun Mar 17 16:02:45 GMT 2024","156","Local Storage / Session Storage","","","","","cy.clearAllLocalStorage() - clear all data in localStorage for all origins",""
"passed","Sun Mar 17 16:02:01 GMT 2024","Sun Mar 17 16:02:01 GMT 2024","796","Actions","","","","",".select() - select an option in a <select> element",""
