"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 17 22:03:08 GMT 2024","Sun Mar 17 22:03:08 GMT 2024","104","Window","","","","","cy.document() - get the document object",""
"passed","Sun Mar 17 22:02:54 GMT 2024","Sun Mar 17 22:02:54 GMT 2024","157","Utilities","","","","","Cypress.$ - call a jQuery method",""
"passed","Sun Mar 17 22:02:52 GMT 2024","Sun Mar 17 22:02:52 GMT 2024","79","Traversal","","","","",".prev() - get previous sibling DOM element",""
"passed","Sun Mar 17 22:02:51 GMT 2024","Sun Mar 17 22:02:51 GMT 2024","109","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Sun Mar 17 22:02:51 GMT 2024","Sun Mar 17 22:02:51 GMT 2024","85","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Sun Mar 17 22:02:35 GMT 2024","Sun Mar 17 22:02:36 GMT 2024","273","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Sun Mar 17 22:02:32 GMT 2024","Sun Mar 17 22:02:32 GMT 2024","366","Navigation","","","","","cy.reload() - reload the page",""
"passed","Sun Mar 17 22:02:51 GMT 2024","Sun Mar 17 22:02:51 GMT 2024","105","Traversal","","","","",".filter() - get DOM elements that match the selector",""
"passed","Sun Mar 17 22:02:36 GMT 2024","Sun Mar 17 22:02:36 GMT 2024","194","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Sun Mar 17 22:02:51 GMT 2024","Sun Mar 17 22:02:51 GMT 2024","88","Traversal","","","","",".last() - get last DOM element",""
"passed","Sun Mar 17 22:02:54 GMT 2024","Sun Mar 17 22:02:54 GMT 2024","73","Utilities","","","","","Cypress.minimatch - test out glob patterns against strings",""
"passed","Sun Mar 17 22:02:36 GMT 2024","Sun Mar 17 22:02:37 GMT 2024","1006","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
"passed","Sun Mar 17 22:02:52 GMT 2024","Sun Mar 17 22:02:52 GMT 2024","88","Traversal","","","","",".prevUntil() - get all previous sibling DOM elements until el",""
"passed","Sun Mar 17 22:03:06 GMT 2024","Sun Mar 17 22:03:06 GMT 2024","293","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Sun Mar 17 22:02:35 GMT 2024","Sun Mar 17 22:02:35 GMT 2024","701","Network Requests","","","","","cy.request() - make an XHR request",""
"passed","Sun Mar 17 22:02:51 GMT 2024","Sun Mar 17 22:02:51 GMT 2024","90","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Sun Mar 17 22:02:42 GMT 2024","Sun Mar 17 22:02:45 GMT 2024","2531","Spies, Stubs, and Clock","","","","","cy.spy() retries until assertions pass",""
"passed","Sun Mar 17 22:02:45 GMT 2024","Sun Mar 17 22:02:45 GMT 2024","23","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
"passed","Sun Mar 17 22:02:52 GMT 2024","Sun Mar 17 22:02:52 GMT 2024","101","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Sun Mar 17 22:02:52 GMT 2024","Sun Mar 17 22:02:52 GMT 2024","86","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Sun Mar 17 22:02:50 GMT 2024","Sun Mar 17 22:02:50 GMT 2024","99","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Sun Mar 17 22:02:47 GMT 2024","Sun Mar 17 22:02:47 GMT 2024","545","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Sun Mar 17 22:02:36 GMT 2024","Sun Mar 17 22:02:36 GMT 2024","190","Network Requests","","","","","cy.request() - pass result to the second request",""
"passed","Sun Mar 17 22:02:48 GMT 2024","Sun Mar 17 22:02:48 GMT 2024","195","Local Storage / Session Storage","","","","","cy.clearAllLocalStorage() - clear all data in localStorage for all origins",""
"passed","Sun Mar 17 22:02:48 GMT 2024","Sun Mar 17 22:02:48 GMT 2024","210","Local Storage / Session Storage","","","","","cy.getAllSessionStorage() - get all data in sessionStorage for all origins",""
"passed","Sun Mar 17 22:03:08 GMT 2024","Sun Mar 17 22:03:08 GMT 2024","175","Window","","","","","cy.window() - get the global window object",""
"passed","Sun Mar 17 22:02:42 GMT 2024","Sun Mar 17 22:02:42 GMT 2024","170","Spies, Stubs, and Clock","","","","","cy.spy() - wrap a method in a spy",""
"passed","Sun Mar 17 22:02:40 GMT 2024","Sun Mar 17 22:02:40 GMT 2024","77","Querying","","","","","cy.root() - query the root DOM element",""
"passed","Sun Mar 17 22:02:52 GMT 2024","Sun Mar 17 22:02:52 GMT 2024","80","Traversal","","","","",".parent() - get parent DOM element from DOM elements",""
"passed","Sun Mar 17 22:02:39 GMT 2024","Sun Mar 17 22:02:39 GMT 2024","224","Querying","","","","","cy.contains() - query DOM elements with matching content",""
"passed","Sun Mar 17 22:02:48 GMT 2024","Sun Mar 17 22:02:48 GMT 2024","181","Local Storage / Session Storage","","","","","cy.clearAllSessionStorage() - clear all data in sessionStorage for all origins",""
"passed","Sun Mar 17 22:02:45 GMT 2024","Sun Mar 17 22:02:45 GMT 2024","332","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Sun Mar 17 22:02:50 GMT 2024","Sun Mar 17 22:02:50 GMT 2024","260","Traversal","","","","",".children() - get child DOM elements",""
"passed","Sun Mar 17 22:02:31 GMT 2024","Sun Mar 17 22:02:32 GMT 2024","928","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sun Mar 17 22:02:45 GMT 2024","Sun Mar 17 22:02:45 GMT 2024","95","Spies, Stubs, and Clock","","","","","cy.stub() - create a stub and/or replace a function with stub",""
"passed","Sun Mar 17 22:02:55 GMT 2024","Sun Mar 17 22:02:56 GMT 2024","1069","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Sun Mar 17 22:02:36 GMT 2024","Sun Mar 17 22:02:36 GMT 2024","128","Network Requests","","","","","cy.request() with query parameters",""
"passed","Sun Mar 17 22:02:51 GMT 2024","Sun Mar 17 22:02:52 GMT 2024","84","Traversal","","","","",".not() - remove DOM elements from set of DOM elements",""
"passed","Sun Mar 17 22:02:54 GMT 2024","Sun Mar 17 22:02:54 GMT 2024","279","Utilities","","","","","Cypress._ - call a lodash method",""
"passed","Sun Mar 17 22:02:51 GMT 2024","Sun Mar 17 22:02:51 GMT 2024","102","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Sun Mar 17 22:02:45 GMT 2024","Sun Mar 17 22:02:45 GMT 2024","167","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Sun Mar 17 22:02:40 GMT 2024","Sun Mar 17 22:02:40 GMT 2024","580","Querying","","","","","best practices - selecting elements",""
"passed","Sun Mar 17 22:02:57 GMT 2024","Sun Mar 17 22:03:00 GMT 2024","2754","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
