"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 17 21:56:19 GMT 2024","Sun Mar 17 21:56:19 GMT 2024","64","Window","","","","","cy.title() - get the title",""
"passed","Sun Mar 17 21:56:02 GMT 2024","Sun Mar 17 21:56:02 GMT 2024","103","Traversal","","","","",".last() - get last DOM element",""
"passed","Sun Mar 17 21:55:57 GMT 2024","Sun Mar 17 21:55:57 GMT 2024","165","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Sun Mar 17 21:56:03 GMT 2024","Sun Mar 17 21:56:03 GMT 2024","80","Traversal","","","","",".prevAll() - get all previous sibling DOM elements",""
"passed","Sun Mar 17 21:55:59 GMT 2024","Sun Mar 17 21:55:59 GMT 2024","495","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Sun Mar 17 21:56:02 GMT 2024","Sun Mar 17 21:56:02 GMT 2024","83","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Sun Mar 17 21:55:57 GMT 2024","Sun Mar 17 21:55:57 GMT 2024","225","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Sun Mar 17 21:55:48 GMT 2024","Sun Mar 17 21:55:49 GMT 2024","1093","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
"passed","Sun Mar 17 21:56:02 GMT 2024","Sun Mar 17 21:56:02 GMT 2024","85","Traversal","","","","",".first() - get first DOM element",""
"passed","Sun Mar 17 21:56:05 GMT 2024","Sun Mar 17 21:56:06 GMT 2024","74","Utilities","","","","","Cypress.minimatch - test out glob patterns against strings",""
"passed","Sun Mar 17 21:56:08 GMT 2024","Sun Mar 17 21:56:11 GMT 2024","2763","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Mar 17 21:56:02 GMT 2024","Sun Mar 17 21:56:02 GMT 2024","87","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Sun Mar 17 21:56:00 GMT 2024","Sun Mar 17 21:56:00 GMT 2024","146","Local Storage / Session Storage","","","","","cy.clearAllLocalStorage() - clear all data in localStorage for all origins",""
"passed","Sun Mar 17 21:56:02 GMT 2024","Sun Mar 17 21:56:03 GMT 2024","81","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Sun Mar 17 21:56:03 GMT 2024","Sun Mar 17 21:56:03 GMT 2024","80","Traversal","","","","",".nextUntil() - get next sibling DOM elements until next el",""
"passed","Sun Mar 17 21:55:54 GMT 2024","Sun Mar 17 21:55:57 GMT 2024","2531","Spies, Stubs, and Clock","","","","","cy.spy() retries until assertions pass",""
"passed","Sun Mar 17 21:56:01 GMT 2024","Sun Mar 17 21:56:02 GMT 2024","213","Traversal","","","","",".children() - get child DOM elements",""
"passed","Sun Mar 17 21:56:03 GMT 2024","Sun Mar 17 21:56:03 GMT 2024","78","Traversal","","","","",".parent() - get parent DOM element from DOM elements",""
"passed","Sun Mar 17 21:56:03 GMT 2024","Sun Mar 17 21:56:03 GMT 2024","74","Traversal","","","","",".prev() - get previous sibling DOM element",""
"passed","Sun Mar 17 21:56:03 GMT 2024","Sun Mar 17 21:56:03 GMT 2024","96","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Sun Mar 17 21:55:57 GMT 2024","Sun Mar 17 21:55:57 GMT 2024","21","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
"passed","Sun Mar 17 21:55:48 GMT 2024","Sun Mar 17 21:55:48 GMT 2024","128","Network Requests","","","","","cy.request() with query parameters",""
"passed","Sun Mar 17 21:55:48 GMT 2024","Sun Mar 17 21:55:48 GMT 2024","180","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Sun Mar 17 21:55:51 GMT 2024","Sun Mar 17 21:55:51 GMT 2024","126","Querying","","","","",".within() - query DOM elements within a specific element",""
"passed","Sun Mar 17 21:56:12 GMT 2024","Sun Mar 17 21:56:17 GMT 2024","4390","Waiting","","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sun Mar 17 21:56:17 GMT 2024","Sun Mar 17 21:56:17 GMT 2024","193","Waiting","","","","","cy.wait() - wait for a specific route",""
