"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 17 22:18:12 GMT 2024","Sun Mar 17 22:18:13 GMT 2024","94","Traversal","","","","",".first() - get first DOM element",""
"passed","Sun Mar 17 22:18:13 GMT 2024","Sun Mar 17 22:18:13 GMT 2024","86","Traversal","","","","",".not() - remove DOM elements from set of DOM elements",""
"passed","Sun Mar 17 22:18:04 GMT 2024","Sun Mar 17 22:18:04 GMT 2024","191","Spies, Stubs, and Clock","","","","","cy.spy() - wrap a method in a spy",""
"passed","Sun Mar 17 22:17:58 GMT 2024","Sun Mar 17 22:17:58 GMT 2024","189","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Sun Mar 17 22:18:07 GMT 2024","Sun Mar 17 22:18:07 GMT 2024","15","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Sun Mar 17 22:18:12 GMT 2024","Sun Mar 17 22:18:12 GMT 2024","102","Traversal","","","","",".filter() - get DOM elements that match the selector",""
"passed","Sun Mar 17 22:18:09 GMT 2024","Sun Mar 17 22:18:09 GMT 2024","463","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Sun Mar 17 22:18:16 GMT 2024","Sun Mar 17 22:18:16 GMT 2024","299","Utilities","","","","","Cypress._ - call a lodash method",""
"passed","Sun Mar 17 22:18:10 GMT 2024","Sun Mar 17 22:18:10 GMT 2024","192","Local Storage / Session Storage","","","","","cy.getAllSessionStorage() - get all data in sessionStorage for all origins",""
"passed","Sun Mar 17 22:18:16 GMT 2024","Sun Mar 17 22:18:16 GMT 2024","174","Utilities","","","","","Cypress.$ - call a jQuery method",""
"passed","Sun Mar 17 22:18:12 GMT 2024","Sun Mar 17 22:18:12 GMT 2024","103","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Sun Mar 17 22:18:07 GMT 2024","Sun Mar 17 22:18:07 GMT 2024","155","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Sun Mar 17 22:18:02 GMT 2024","Sun Mar 17 22:18:02 GMT 2024","76","Querying","","","","","cy.root() - query the root DOM element",""
"passed","Sun Mar 17 22:17:53 GMT 2024","Sun Mar 17 22:17:54 GMT 2024","938","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sun Mar 17 22:18:14 GMT 2024","Sun Mar 17 22:18:14 GMT 2024","127","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Sun Mar 17 22:18:12 GMT 2024","Sun Mar 17 22:18:12 GMT 2024","105","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Sun Mar 17 22:17:57 GMT 2024","Sun Mar 17 22:17:57 GMT 2024","255","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Sun Mar 17 22:18:19 GMT 2024","Sun Mar 17 22:18:22 GMT 2024","2784","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Mar 17 22:18:28 GMT 2024","Sun Mar 17 22:18:28 GMT 2024","299","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Sun Mar 17 22:18:12 GMT 2024","Sun Mar 17 22:18:12 GMT 2024","108","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Sun Mar 17 22:18:13 GMT 2024","Sun Mar 17 22:18:13 GMT 2024","118","Traversal","","","","",".parentsUntil() - get parent DOM elements from DOM elements until el",""
"passed","Sun Mar 17 22:18:16 GMT 2024","Sun Mar 17 22:18:16 GMT 2024","74","Utilities","","","","","Cypress.minimatch - test out glob patterns against strings",""
"passed","Sun Mar 17 22:17:58 GMT 2024","Sun Mar 17 22:18:00 GMT 2024","1142","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
"passed","Sun Mar 17 22:18:13 GMT 2024","Sun Mar 17 22:18:13 GMT 2024","95","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Sun Mar 17 22:18:12 GMT 2024","Sun Mar 17 22:18:12 GMT 2024","247","Traversal","","","","",".children() - get child DOM elements",""
"passed","Sun Mar 17 22:18:14 GMT 2024","Sun Mar 17 22:18:14 GMT 2024","80","Traversal","","","","",".prevUntil() - get all previous sibling DOM elements until el",""
"passed","Sun Mar 17 22:18:23 GMT 2024","Sun Mar 17 22:18:28 GMT 2024","4385","Waiting","","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sun Mar 17 22:18:30 GMT 2024","Sun Mar 17 22:18:30 GMT 2024","82","Window","","","","","cy.document() - get the document object",""
