"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 17 16:07:56 GMT 2024","Sun Mar 17 16:07:56 GMT 2024","20","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
"passed","Sun Mar 17 16:08:09 GMT 2024","Sun Mar 17 16:08:09 GMT 2024","276","Utilities","","","","","Cypress.$ - call a jQuery method",""
"passed","Sun Mar 17 16:08:02 GMT 2024","Sun Mar 17 16:08:02 GMT 2024","111","Traversal","","","","",".last() - get last DOM element",""
"passed","Sun Mar 17 16:07:35 GMT 2024","Sun Mar 17 16:07:36 GMT 2024","1274","Network Requests","","","","","cy.request() with query parameters",""
"passed","Sun Mar 17 16:08:02 GMT 2024","Sun Mar 17 16:08:03 GMT 2024","91","Traversal","","","","",".prev() - get previous sibling DOM element",""
"passed","Sun Mar 17 16:08:01 GMT 2024","Sun Mar 17 16:08:02 GMT 2024","93","Traversal","","","","",".first() - get first DOM element",""
"passed","Sun Mar 17 16:08:00 GMT 2024","Sun Mar 17 16:08:01 GMT 2024","365","Traversal","","","","",".children() - get child DOM elements",""
"passed","Sun Mar 17 16:07:50 GMT 2024","Sun Mar 17 16:07:51 GMT 2024","578","Querying","","","","","best practices - selecting elements",""
"passed","Sun Mar 17 16:08:02 GMT 2024","Sun Mar 17 16:08:02 GMT 2024","89","Traversal","","","","",".nextUntil() - get next sibling DOM elements until next el",""
"passed","Sun Mar 17 16:08:12 GMT 2024","Sun Mar 17 16:08:15 GMT 2024","2857","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Mar 17 16:08:05 GMT 2024","Sun Mar 17 16:08:09 GMT 2024","4641","Utilities","","","","","Cypress._ - call a lodash method",""
"passed","Sun Mar 17 16:07:55 GMT 2024","Sun Mar 17 16:07:55 GMT 2024","76","Spies, Stubs, and Clock","","","","","cy.stub() - create a stub and/or replace a function with stub",""
"passed","Sun Mar 17 16:07:58 GMT 2024","Sun Mar 17 16:07:58 GMT 2024","259","Local Storage / Session Storage","","","","","cy.getAllLocalStorage() - get all data in localStorage for all origins",""
"passed","Sun Mar 17 16:07:38 GMT 2024","Sun Mar 17 16:07:42 GMT 2024","3500","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Sun Mar 17 16:07:58 GMT 2024","Sun Mar 17 16:07:58 GMT 2024","572","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Sun Mar 17 16:08:01 GMT 2024","Sun Mar 17 16:08:01 GMT 2024","105","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Sun Mar 17 16:07:59 GMT 2024","Sun Mar 17 16:07:59 GMT 2024","149","Local Storage / Session Storage","","","","","cy.getAllSessionStorage() - get all data in sessionStorage for all origins",""
"passed","Sun Mar 17 16:08:10 GMT 2024","Sun Mar 17 16:08:11 GMT 2024","1072","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Sun Mar 17 16:07:29 GMT 2024","Sun Mar 17 16:07:30 GMT 2024","442","Navigation","","","","","cy.reload() - reload the page",""
"passed","Sun Mar 17 16:08:02 GMT 2024","Sun Mar 17 16:08:02 GMT 2024","92","Traversal","","","","",".parentsUntil() - get parent DOM elements from DOM elements until el",""
"passed","Sun Mar 17 16:08:10 GMT 2024","Sun Mar 17 16:08:10 GMT 2024","78","Utilities","","","","","Cypress.minimatch - test out glob patterns against strings",""
"passed","Sun Mar 17 16:08:02 GMT 2024","Sun Mar 17 16:08:02 GMT 2024","95","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Sun Mar 17 16:07:50 GMT 2024","Sun Mar 17 16:07:50 GMT 2024","499","Querying","","","","","cy.get() - query DOM elements",""
"passed","Sun Mar 17 16:08:26 GMT 2024","Sun Mar 17 16:08:26 GMT 2024","85","Window","","","","","cy.document() - get the document object",""
"passed","Sun Mar 17 16:08:02 GMT 2024","Sun Mar 17 16:08:02 GMT 2024","99","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Sun Mar 17 16:07:50 GMT 2024","Sun Mar 17 16:07:50 GMT 2024","88","Querying","","","","","cy.root() - query the root DOM element",""
"passed","Sun Mar 17 16:07:30 GMT 2024","Sun Mar 17 16:07:30 GMT 2024","294","Navigation","","","","","cy.visit() - visit a remote url",""
"passed","Sun Mar 17 16:07:53 GMT 2024","Sun Mar 17 16:07:55 GMT 2024","2520","Spies, Stubs, and Clock","","","","","cy.spy() retries until assertions pass",""
"passed","Sun Mar 17 16:07:59 GMT 2024","Sun Mar 17 16:07:59 GMT 2024","155","Local Storage / Session Storage","","","","","cy.clearAllSessionStorage() - clear all data in sessionStorage for all origins",""
"passed","Sun Mar 17 16:07:53 GMT 2024","Sun Mar 17 16:07:53 GMT 2024","306","Spies, Stubs, and Clock","","","","","cy.spy() - wrap a method in a spy",""
"passed","Sun Mar 17 16:07:28 GMT 2024","Sun Mar 17 16:07:29 GMT 2024","1311","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sun Mar 17 16:08:01 GMT 2024","Sun Mar 17 16:08:01 GMT 2024","96","Traversal","","","","",".filter() - get DOM elements that match the selector",""
"passed","Sun Mar 17 16:08:02 GMT 2024","Sun Mar 17 16:08:02 GMT 2024","96","Traversal","","","","",".parent() - get parent DOM element from DOM elements",""
"passed","Sun Mar 17 16:07:42 GMT 2024","Sun Mar 17 16:07:48 GMT 2024","6148","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
"passed","Sun Mar 17 16:08:02 GMT 2024","Sun Mar 17 16:08:02 GMT 2024","89","Traversal","","","","",".not() - remove DOM elements from set of DOM elements",""
"passed","Sun Mar 17 16:07:56 GMT 2024","Sun Mar 17 16:07:56 GMT 2024","166","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Sun Mar 17 16:07:56 GMT 2024","Sun Mar 17 16:07:56 GMT 2024","223","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Sun Mar 17 16:07:50 GMT 2024","Sun Mar 17 16:07:50 GMT 2024","117","Querying","","","","","cy.contains() - query DOM elements with matching content",""
"passed","Sun Mar 17 16:08:26 GMT 2024","Sun Mar 17 16:08:27 GMT 2024","83","Window","","","","","cy.title() - get the title",""
"passed","Sun Mar 17 16:07:50 GMT 2024","Sun Mar 17 16:07:50 GMT 2024","90","Querying","","","","",".within() - query DOM elements within a specific element",""
"passed","Sun Mar 17 16:08:21 GMT 2024","Sun Mar 17 16:08:25 GMT 2024","3493","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Sun Mar 17 16:08:03 GMT 2024","Sun Mar 17 16:08:03 GMT 2024","104","Traversal","","","","",".prevUntil() - get all previous sibling DOM elements until el",""
