"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 13:21:16 GMT 2024","Tue Mar 26 13:21:17 GMT 2024","264","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Tue Mar 26 13:21:42 GMT 2024","Tue Mar 26 13:21:42 GMT 2024","431","Aliasing","","","","",".as() - alias a route for later use",""
"passed","Tue Mar 26 13:21:41 GMT 2024","Tue Mar 26 13:21:42 GMT 2024","342","Aliasing","","","","",".as() - alias a DOM element for later use",""
"passed","Tue Mar 26 13:21:45 GMT 2024","Tue Mar 26 13:21:46 GMT 2024","1577","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Tue Mar 26 13:21:49 GMT 2024","Tue Mar 26 13:21:49 GMT 2024","111","Connectors",".then()","","","","yields the value yielded by the last Cypress command inside",""
"passed","Tue Mar 26 13:21:21 GMT 2024","Tue Mar 26 13:21:21 GMT 2024","241","Querying","","","","","cy.get() - query DOM elements",""
"passed","Tue Mar 26 13:22:00 GMT 2024","Tue Mar 26 13:22:00 GMT 2024","358","Misc","","","","",".end() - end the command chain",""
"passed","Tue Mar 26 13:21:32 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","87","Traversal","","","","",".first() - get first DOM element",""
"passed","Tue Mar 26 13:21:56 GMT 2024","Tue Mar 26 13:21:56 GMT 2024","312","Files","","","","","cy.fixture() - load a fixture",""
"passed","Tue Mar 26 13:21:22 GMT 2024","Tue Mar 26 13:21:23 GMT 2024","1471","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Tue Mar 26 13:21:18 GMT 2024","Tue Mar 26 13:21:18 GMT 2024","184","Network Requests","","","","","cy.request() with query parameters",""
"passed","Tue Mar 26 13:21:15 GMT 2024","Tue Mar 26 13:21:15 GMT 2024","395","example to-do app","","","","","displays two todo items by default",""
"passed","Tue Mar 26 13:21:44 GMT 2024","Tue Mar 26 13:21:44 GMT 2024","87","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","90","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Tue Mar 26 13:21:27 GMT 2024","Tue Mar 26 13:21:27 GMT 2024","233","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"failed","Tue Mar 26 13:21:22 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","10519","Actions","","","","",".submit() - submit a form",""
"passed","Tue Mar 26 13:21:27 GMT 2024","Tue Mar 26 13:21:27 GMT 2024","169","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Tue Mar 26 13:21:21 GMT 2024","Tue Mar 26 13:21:21 GMT 2024","116","Querying","","","","","cy.contains() - query DOM elements with matching content",""
"passed","Tue Mar 26 13:21:49 GMT 2024","Tue Mar 26 13:21:49 GMT 2024","94","Connectors",".then()","","","","yields the returned value to the next command",""
"passed","Tue Mar 26 13:21:16 GMT 2024","Tue Mar 26 13:21:16 GMT 2024","284","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Tue Mar 26 13:21:36 GMT 2024","Tue Mar 26 13:21:36 GMT 2024","230","Utilities","","","","","Cypress.Blob - blob utilities and base64 string conversion",""
"passed","Tue Mar 26 13:21:45 GMT 2024","Tue Mar 26 13:21:45 GMT 2024","90","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Tue Mar 26 13:22:01 GMT 2024","Tue Mar 26 13:22:01 GMT 2024","77","Misc","","","","","cy.wrap() - wrap an object",""
"passed","Tue Mar 26 13:21:32 GMT 2024","Tue Mar 26 13:21:32 GMT 2024","243","Traversal","","","","",".children() - get child DOM elements",""
"passed","Tue Mar 26 13:21:27 GMT 2024","Tue Mar 26 13:21:27 GMT 2024","20","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Tue Mar 26 13:21:36 GMT 2024","Tue Mar 26 13:21:36 GMT 2024","84","Utilities","","","","","Cypress.minimatch - test out glob patterns against strings",""
"passed","Tue Mar 26 13:21:29 GMT 2024","Tue Mar 26 13:21:30 GMT 2024","227","Local Storage / Session Storage","","","","","cy.clearAllLocalStorage() - clear all data in localStorage for all origins",""
"passed","Tue Mar 26 13:21:32 GMT 2024","Tue Mar 26 13:21:32 GMT 2024","111","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Tue Mar 26 13:21:35 GMT 2024","Tue Mar 26 13:21:35 GMT 2024","174","Actions","","","","",".rightclick() - right click on a DOM element",""
"passed","Tue Mar 26 13:21:27 GMT 2024","Tue Mar 26 13:21:27 GMT 2024","26","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
"passed","Tue Mar 26 13:21:18 GMT 2024","Tue Mar 26 13:21:18 GMT 2024","219","Network Requests","","","","","cy.request() - pass result to the second request",""
"passed","Tue Mar 26 13:21:58 GMT 2024","Tue Mar 26 13:21:58 GMT 2024","90","Location","","","","","cy.location() - get window.location",""
"failed","Tue Mar 26 13:21:54 GMT 2024","Tue Mar 26 13:21:54 GMT 2024","215","Cypress.config()","","","","","Get and set configuration options",""
"passed","Tue Mar 26 13:21:56 GMT 2024","Tue Mar 26 13:21:57 GMT 2024","85","Files","","","","","cy.fixture() or require - load a fixture",""
"passed","Tue Mar 26 13:21:21 GMT 2024","Tue Mar 26 13:21:22 GMT 2024","369","Actions","","","","",".blur() - blur off a DOM element",""
"passed","Tue Mar 26 13:21:44 GMT 2024","Tue Mar 26 13:21:44 GMT 2024","100","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Tue Mar 26 13:21:57 GMT 2024","Tue Mar 26 13:21:57 GMT 2024","110","Files","","","","","cy.readFile() - read file contents",""
"passed","Tue Mar 26 13:21:58 GMT 2024","Tue Mar 26 13:21:59 GMT 2024","75","Location","","","","","cy.url() - get the current URL",""
"passed","Tue Mar 26 13:21:26 GMT 2024","Tue Mar 26 13:21:26 GMT 2024","80","Spies, Stubs, and Clock","","","","","cy.stub() - create a stub and/or replace a function with stub",""
"passed","Tue Mar 26 13:21:54 GMT 2024","Tue Mar 26 13:21:54 GMT 2024","83","Cypress.platform","","","","","Get underlying OS name",""
"passed","Tue Mar 26 13:21:49 GMT 2024","Tue Mar 26 13:21:50 GMT 2024","203","Window","","","","","cy.window() - get the global window object",""
"passed","Tue Mar 26 13:21:37 GMT 2024","Tue Mar 26 13:21:37 GMT 2024","808","Actions","","","","",".select() - select an option in a <select> element",""
"passed","Tue Mar 26 13:21:51 GMT 2024","Tue Mar 26 13:21:51 GMT 2024","306","Cookies","","","","","cy.getCookie() - get a browser cookie",""
"passed","Tue Mar 26 13:21:44 GMT 2024","Tue Mar 26 13:21:44 GMT 2024","87","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Tue Mar 26 13:21:48 GMT 2024","Tue Mar 26 13:21:48 GMT 2024","99","Connectors","","","","",".spread() - spread an array as individual args to callback function",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:35 GMT 2024","1818","Actions","","","","",".click() - click on a DOM element",""
"passed","Tue Mar 26 13:22:02 GMT 2024","Tue Mar 26 13:22:02 GMT 2024","80","Misc","Cypress.Screenshot","","","","Cypress.Screenshot.defaults() - change default config of screenshots",""
"passed","Tue Mar 26 13:21:39 GMT 2024","Tue Mar 26 13:21:42 GMT 2024","2975","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Tue Mar 26 13:21:54 GMT 2024","Tue Mar 26 13:21:54 GMT 2024","80","Cypress.arch","","","","","Get CPU architecture name of underlying OS",""
"passed","Tue Mar 26 13:21:51 GMT 2024","Tue Mar 26 13:21:51 GMT 2024","94","Cookies","","","","","cy.setCookie() - set a browser cookie",""
"passed","Tue Mar 26 13:21:55 GMT 2024","Tue Mar 26 13:21:55 GMT 2024","81","Cypress.version","","","","","Get current version of Cypress being run",""
"passed","Tue Mar 26 13:21:36 GMT 2024","Tue Mar 26 13:21:36 GMT 2024","735","Actions","","","","",".uncheck() - uncheck a checkbox element",""
"passed","Tue Mar 26 13:21:55 GMT 2024","Tue Mar 26 13:21:55 GMT 2024","81","Cypress.spec","","","","","Get current spec information",""
"passed","Tue Mar 26 13:21:51 GMT 2024","Tue Mar 26 13:21:51 GMT 2024","195","Cookies","","","","","cy.getCookies() - get browser cookies for the current domain",""
"passed","Tue Mar 26 13:21:35 GMT 2024","Tue Mar 26 13:21:35 GMT 2024","178","Actions","","","","",".dblclick() - double click on a DOM element",""
"passed","Tue Mar 26 13:21:54 GMT 2024","Tue Mar 26 13:21:54 GMT 2024","88","Cypress.dom","","","","",".isHidden() - determine if a DOM element is hidden",""
"passed","Tue Mar 26 13:21:32 GMT 2024","Tue Mar 26 13:21:32 GMT 2024","92","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Tue Mar 26 13:22:01 GMT 2024","Tue Mar 26 13:22:01 GMT 2024","238","Misc","","","","","cy.focused() - get the DOM element that has focus",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","89","Traversal","","","","",".not() - remove DOM elements from set of DOM elements",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","91","Traversal","","","","",".last() - get last DOM element",""
"passed","Tue Mar 26 13:21:52 GMT 2024","Tue Mar 26 13:21:52 GMT 2024","175","Cookies","","","","","cy.clearCookies() - clear browser cookies for the current domain",""
"passed","Tue Mar 26 13:21:22 GMT 2024","Tue Mar 26 13:21:22 GMT 2024","584","Querying","","","","","best practices - selecting elements",""
"passed","Tue Mar 26 13:21:48 GMT 2024","Tue Mar 26 13:21:48 GMT 2024","233","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Tue Mar 26 13:21:54 GMT 2024","Tue Mar 26 13:21:54 GMT 2024","78","Cypress.log","","","","","Control what is printed to the Command Log",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","83","Traversal","","","","",".parent() - get parent DOM element from DOM elements",""
"passed","Tue Mar 26 13:21:48 GMT 2024","Tue Mar 26 13:21:48 GMT 2024","226","Connectors","","","","",".each() - iterate over an array of elements",""
"passed","Tue Mar 26 13:21:44 GMT 2024","Tue Mar 26 13:21:44 GMT 2024","101","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Tue Mar 26 13:21:34 GMT 2024","Tue Mar 26 13:21:34 GMT 2024","106","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Tue Mar 26 13:21:16 GMT 2024","Tue Mar 26 13:21:16 GMT 2024","395","example to-do app","","","","","can check off an item as completed",""
"passed","Tue Mar 26 13:21:50 GMT 2024","Tue Mar 26 13:21:50 GMT 2024","70","Window","","","","","cy.title() - get the title",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","90","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Tue Mar 26 13:21:35 GMT 2024","Tue Mar 26 13:21:36 GMT 2024","734","Actions","","","","",".check() - check a checkbox or radio element",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","86","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Tue Mar 26 13:21:37 GMT 2024","Tue Mar 26 13:21:37 GMT 2024","109","Actions","","","","",".scrollIntoView() - scroll an element into view",""
"passed","Tue Mar 26 13:21:43 GMT 2024","Tue Mar 26 13:21:48 GMT 2024","4429","Waiting","","","","","cy.wait() - wait for a specific amount of time",""
"passed","Tue Mar 26 13:21:34 GMT 2024","Tue Mar 26 13:21:34 GMT 2024","82","Traversal","","","","",".prevUntil() - get all previous sibling DOM elements until el",""
"passed","Tue Mar 26 13:21:49 GMT 2024","Tue Mar 26 13:21:49 GMT 2024","97","Connectors",".then()","","","","yields the original subject without return",""
"passed","Tue Mar 26 13:21:30 GMT 2024","Tue Mar 26 13:21:30 GMT 2024","190","Local Storage / Session Storage","","","","","cy.clearAllSessionStorage() - clear all data in sessionStorage for all origins",""
"passed","Tue Mar 26 13:21:54 GMT 2024","Tue Mar 26 13:21:54 GMT 2024","98","Cypress.Cookies","","","","",".debug() - enable or disable debugging",""
"passed","Tue Mar 26 13:21:52 GMT 2024","Tue Mar 26 13:21:52 GMT 2024","98","Cookies","","","","","cy.clearAllCookies() - clear all browser cookies",""
"passed","Tue Mar 26 13:21:37 GMT 2024","Tue Mar 26 13:21:38 GMT 2024","122","Actions","","","","",".trigger() - trigger an event on a DOM element",""
"passed","Tue Mar 26 13:21:32 GMT 2024","Tue Mar 26 13:21:32 GMT 2024","97","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","81","Traversal","","","","",".parentsUntil() - get parent DOM elements from DOM elements until el",""
"passed","Tue Mar 26 13:21:44 GMT 2024","Tue Mar 26 13:21:44 GMT 2024","262","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Tue Mar 26 13:21:23 GMT 2024","Tue Mar 26 13:21:24 GMT 2024","483","Navigation","","","","","cy.reload() - reload the page",""
"passed","Tue Mar 26 13:21:44 GMT 2024","Tue Mar 26 13:21:44 GMT 2024","83","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Tue Mar 26 13:21:35 GMT 2024","Tue Mar 26 13:21:36 GMT 2024","287","Utilities","","","","","Cypress._ - call a lodash method",""
"passed","Tue Mar 26 13:21:53 GMT 2024","Tue Mar 26 13:21:54 GMT 2024","209","Cypress.Commands","","","","",".add() - create a custom command",""
"passed","Tue Mar 26 13:21:36 GMT 2024","Tue Mar 26 13:21:37 GMT 2024","1071","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Tue Mar 26 13:21:34 GMT 2024","Tue Mar 26 13:21:34 GMT 2024","94","Traversal","","","","",".prevAll() - get all previous sibling DOM elements",""
"passed","Tue Mar 26 13:21:33 GMT 2024","Tue Mar 26 13:21:33 GMT 2024","84","Traversal","","","","",".nextUntil() - get next sibling DOM elements until next el",""
"passed","Tue Mar 26 13:22:00 GMT 2024","Tue Mar 26 13:22:01 GMT 2024","229","Misc","","","","","cy.exec() - execute a system command",""
"passed","Tue Mar 26 13:21:22 GMT 2024","Tue Mar 26 13:21:22 GMT 2024","453","Actions","","","","",".clear() - clears an input or textarea element",""
"passed","Tue Mar 26 13:21:18 GMT 2024","Tue Mar 26 13:21:21 GMT 2024","3545","Actions","","","","",".type() - type into a DOM element",""
"passed","Tue Mar 26 13:21:15 GMT 2024","Tue Mar 26 13:21:16 GMT 2024","397","example to-do app","","","","","can add new todo items",""
