"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 13:40:16 GMT 2024","Tue Mar 26 13:40:16 GMT 2024","115","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Tue Mar 26 13:39:54 GMT 2024","Tue Mar 26 13:39:54 GMT 2024","346","example to-do app","","","","","displays two todo items by default",""
"passed","Tue Mar 26 13:40:25 GMT 2024","Tue Mar 26 13:40:25 GMT 2024","129","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Tue Mar 26 13:40:33 GMT 2024","Tue Mar 26 13:40:33 GMT 2024","142","Cookies","","","","","cy.setCookie() - set a browser cookie",""
"passed","Tue Mar 26 13:40:32 GMT 2024","Tue Mar 26 13:40:32 GMT 2024","297","Cookies","","","","","cy.getCookies() - get browser cookies for the current domain",""
"passed","Tue Mar 26 13:40:16 GMT 2024","Tue Mar 26 13:40:17 GMT 2024","800","Actions","","","","",".uncheck() - uncheck a checkbox element",""
"passed","Tue Mar 26 13:40:17 GMT 2024","Tue Mar 26 13:40:17 GMT 2024","112","Traversal","","","","",".parentsUntil() - get parent DOM elements from DOM elements until el",""
"passed","Tue Mar 26 13:40:13 GMT 2024","Tue Mar 26 13:40:13 GMT 2024","216","Local Storage / Session Storage","","","","","cy.getAllLocalStorage() - get all data in localStorage for all origins",""
"passed","Tue Mar 26 13:40:20 GMT 2024","Tue Mar 26 13:40:20 GMT 2024","319","Utilities","","","","","Cypress.Blob - blob utilities and base64 string conversion",""
"passed","Tue Mar 26 13:40:08 GMT 2024","Tue Mar 26 13:40:10 GMT 2024","2532","Spies, Stubs, and Clock","","","","","cy.spy() retries until assertions pass",""
"passed","Tue Mar 26 13:40:13 GMT 2024","Tue Mar 26 13:40:13 GMT 2024","187","Local Storage / Session Storage","","","","","cy.clearAllLocalStorage() - clear all data in localStorage for all origins",""
"passed","Tue Mar 26 13:40:01 GMT 2024","Tue Mar 26 13:40:01 GMT 2024","493","Network Requests","","","","","cy.request() with query parameters",""
"passed","Tue Mar 26 13:40:14 GMT 2024","Tue Mar 26 13:40:14 GMT 2024","168","Local Storage / Session Storage","","","","","cy.clearAllSessionStorage() - clear all data in sessionStorage for all origins",""
"passed","Tue Mar 26 13:40:17 GMT 2024","Tue Mar 26 13:40:17 GMT 2024","121","Traversal","","","","",".parent() - get parent DOM element from DOM elements",""
"passed","Tue Mar 26 13:39:54 GMT 2024","Tue Mar 26 13:39:55 GMT 2024","534","example to-do app","","","","","can add new todo items",""
"passed","Tue Mar 26 13:40:22 GMT 2024","Tue Mar 26 13:40:23 GMT 2024","467","Aliasing","","","","",".as() - alias a DOM element for later use",""
"passed","Tue Mar 26 13:40:25 GMT 2024","Tue Mar 26 13:40:25 GMT 2024","380","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Tue Mar 26 13:40:33 GMT 2024","Tue Mar 26 13:40:33 GMT 2024","147","Cookies","","","","","cy.clearAllCookies() - clear all browser cookies",""
"passed","Tue Mar 26 13:40:44 GMT 2024","Tue Mar 26 13:40:44 GMT 2024","102","Misc","Cypress.Screenshot","","","","Cypress.Screenshot.defaults() - change default config of screenshots",""
"passed","Tue Mar 26 13:40:23 GMT 2024","Tue Mar 26 13:40:26 GMT 2024","2956","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Tue Mar 26 13:40:01 GMT 2024","Tue Mar 26 13:40:01 GMT 2024","153","Actions","","","","",".focus() - focus on a DOM element",""
"passed","Tue Mar 26 13:40:35 GMT 2024","Tue Mar 26 13:40:35 GMT 2024","117","Cypress.arch","","","","","Get CPU architecture name of underlying OS",""
"passed","Tue Mar 26 13:40:15 GMT 2024","Tue Mar 26 13:40:15 GMT 2024","194","Actions","","","","",".dblclick() - double click on a DOM element",""
"passed","Tue Mar 26 13:40:29 GMT 2024","Tue Mar 26 13:40:30 GMT 2024","108","Connectors","","","","",".invoke() - invoke a function on the current subject",""
"passed","Tue Mar 26 13:40:26 GMT 2024","Tue Mar 26 13:40:26 GMT 2024","90","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Tue Mar 26 13:40:20 GMT 2024","Tue Mar 26 13:40:20 GMT 2024","90","Utilities","","","","","Cypress.minimatch - test out glob patterns against strings",""
"passed","Tue Mar 26 13:40:40 GMT 2024","Tue Mar 26 13:40:41 GMT 2024","104","Location","","","","","cy.url() - get the current URL",""
"passed","Tue Mar 26 13:40:11 GMT 2024","Tue Mar 26 13:40:11 GMT 2024","26","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Tue Mar 26 13:40:12 GMT 2024","Tue Mar 26 13:40:13 GMT 2024","537","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Tue Mar 26 13:39:55 GMT 2024","Tue Mar 26 13:39:55 GMT 2024","201","example to-do app","","","","","can check off an item as completed",""
"passed","Tue Mar 26 13:40:15 GMT 2024","Tue Mar 26 13:40:16 GMT 2024","293","Traversal","","","","",".children() - get child DOM elements",""
"passed","Tue Mar 26 13:40:18 GMT 2024","Tue Mar 26 13:40:20 GMT 2024","2110","Actions","","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Tue Mar 26 13:40:18 GMT 2024","Tue Mar 26 13:40:18 GMT 2024","122","Actions","","","","",".scrollIntoView() - scroll an element into view",""
"passed","Tue Mar 26 13:40:30 GMT 2024","Tue Mar 26 13:40:30 GMT 2024","97","Connectors",".then()","","","","invokes a callback function with the current subject",""
"passed","Tue Mar 26 13:40:29 GMT 2024","Tue Mar 26 13:40:29 GMT 2024","110","Connectors","","","","",".its() - get properties on the current subject",""
"passed","Tue Mar 26 13:40:34 GMT 2024","Tue Mar 26 13:40:34 GMT 2024","93","Window","","","","","cy.title() - get the title",""
"passed","Tue Mar 26 13:40:18 GMT 2024","Tue Mar 26 13:40:18 GMT 2024","97","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Tue Mar 26 13:40:33 GMT 2024","Tue Mar 26 13:40:33 GMT 2024","210","Cookies","","","","","cy.clearCookies() - clear browser cookies for the current domain",""
"passed","Tue Mar 26 13:39:55 GMT 2024","Tue Mar 26 13:39:57 GMT 2024","1284","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Tue Mar 26 13:39:55 GMT 2024","Tue Mar 26 13:39:55 GMT 2024","281","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Tue Mar 26 13:39:57 GMT 2024","Tue Mar 26 13:39:58 GMT 2024","383","Navigation","","","","","cy.visit() - visit a remote url",""
"passed","Tue Mar 26 13:40:32 GMT 2024","Tue Mar 26 13:40:32 GMT 2024","404","Cookies","","","","","cy.getCookie() - get a browser cookie",""
"passed","Tue Mar 26 13:40:05 GMT 2024","Tue Mar 26 13:40:05 GMT 2024","304","Querying","","","","","cy.get() - query DOM elements",""
"passed","Tue Mar 26 13:40:16 GMT 2024","Tue Mar 26 13:40:16 GMT 2024","97","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Tue Mar 26 13:40:16 GMT 2024","Tue Mar 26 13:40:16 GMT 2024","107","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Tue Mar 26 13:39:59 GMT 2024","Tue Mar 26 13:40:00 GMT 2024","948","Network Requests","","","","","cy.request() - make an XHR request",""
"passed","Tue Mar 26 13:40:10 GMT 2024","Tue Mar 26 13:40:10 GMT 2024","99","Spies, Stubs, and Clock","","","","","cy.stub() - create a stub and/or replace a function with stub",""
"passed","Tue Mar 26 13:40:18 GMT 2024","Tue Mar 26 13:40:18 GMT 2024","179","Actions","","","","",".trigger() - trigger an event on a DOM element",""
"passed","Tue Mar 26 13:40:20 GMT 2024","Tue Mar 26 13:40:21 GMT 2024","1090","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Tue Mar 26 13:40:36 GMT 2024","Tue Mar 26 13:40:36 GMT 2024","100","Cypress.env()","","","","","Get environment variables",""
"passed","Tue Mar 26 13:40:02 GMT 2024","Tue Mar 26 13:40:02 GMT 2024","347","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Tue Mar 26 13:40:05 GMT 2024","Tue Mar 26 13:40:05 GMT 2024","130","Querying","","","","","cy.contains() - query DOM elements with matching content",""
"passed","Tue Mar 26 13:40:16 GMT 2024","Tue Mar 26 13:40:16 GMT 2024","95","Traversal","","","","",".filter() - get DOM elements that match the selector",""
"passed","Tue Mar 26 13:40:36 GMT 2024","Tue Mar 26 13:40:36 GMT 2024","110","Cypress.platform","","","","","Get underlying OS name",""
"passed","Tue Mar 26 13:40:05 GMT 2024","Tue Mar 26 13:40:06 GMT 2024","622","Querying","","","","","best practices - selecting elements",""
"passed","Tue Mar 26 13:40:43 GMT 2024","Tue Mar 26 13:40:43 GMT 2024","331","Misc","","","","","cy.focused() - get the DOM element that has focus",""
"passed","Tue Mar 26 13:40:17 GMT 2024","Tue Mar 26 13:40:17 GMT 2024","114","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Tue Mar 26 13:40:33 GMT 2024","Tue Mar 26 13:40:33 GMT 2024","215","Cookies","","","","","cy.clearCookie() - clear a browser cookie",""
"passed","Tue Mar 26 13:39:55 GMT 2024","Tue Mar 26 13:39:56 GMT 2024","283","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Tue Mar 26 13:40:05 GMT 2024","Tue Mar 26 13:40:05 GMT 2024","96","Querying","","","","","cy.root() - query the root DOM element",""
"failed","Tue Mar 26 13:40:03 GMT 2024","Tue Mar 26 13:40:13 GMT 2024","10444","Actions","","","","",".submit() - submit a form",""
"passed","Tue Mar 26 13:40:11 GMT 2024","Tue Mar 26 13:40:11 GMT 2024","30","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
"passed","Tue Mar 26 13:40:17 GMT 2024","Tue Mar 26 13:40:17 GMT 2024","96","Traversal","","","","",".nextUntil() - get next sibling DOM elements until next el",""
"passed","Tue Mar 26 13:40:23 GMT 2024","Tue Mar 26 13:40:23 GMT 2024","593","Aliasing","","","","",".as() - alias a route for later use",""
"passed","Tue Mar 26 13:40:00 GMT 2024","Tue Mar 26 13:40:01 GMT 2024","608","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Tue Mar 26 13:40:27 GMT 2024","Tue Mar 26 13:40:32 GMT 2024","4557","Waiting","","","","","cy.wait() - wait for a specific amount of time",""
"passed","Tue Mar 26 13:40:16 GMT 2024","Tue Mar 26 13:40:16 GMT 2024","97","Traversal","","","","",".last() - get last DOM element",""
"passed","Tue Mar 26 13:40:17 GMT 2024","Tue Mar 26 13:40:17 GMT 2024","99","Traversal","","","","",".prev() - get previous sibling DOM element",""
"passed","Tue Mar 26 13:39:58 GMT 2024","Tue Mar 26 13:40:01 GMT 2024","3767","Actions","","","","",".type() - type into a DOM element",""
"passed","Tue Mar 26 13:40:36 GMT 2024","Tue Mar 26 13:40:36 GMT 2024","122","Cypress.dom","","","","",".isHidden() - determine if a DOM element is hidden",""
"passed","Tue Mar 26 13:40:30 GMT 2024","Tue Mar 26 13:40:30 GMT 2024","91","Connectors",".then()","","","","yields the returned value to the next command",""
"passed","Tue Mar 26 13:40:30 GMT 2024","Tue Mar 26 13:40:30 GMT 2024","96","Connectors",".then()","","","","yields the original subject without return",""
"passed","Tue Mar 26 13:40:13 GMT 2024","Tue Mar 26 13:40:15 GMT 2024","1904","Actions","","","","",".click() - click on a DOM element",""
"passed","Tue Mar 26 13:40:26 GMT 2024","Tue Mar 26 13:40:28 GMT 2024","1595","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Tue Mar 26 13:40:17 GMT 2024","Tue Mar 26 13:40:17 GMT 2024","102","Traversal","","","","",".not() - remove DOM elements from set of DOM elements",""
"failed","Tue Mar 26 13:40:35 GMT 2024","Tue Mar 26 13:40:36 GMT 2024","198","Cypress.config()","","","","","Get and set configuration options",""
"passed","Tue Mar 26 13:40:38 GMT 2024","Tue Mar 26 13:40:38 GMT 2024","177","Files","","","","","cy.fixture() or require - load a fixture",""
"passed","Tue Mar 26 13:40:11 GMT 2024","Tue Mar 26 13:40:11 GMT 2024","179","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Tue Mar 26 13:40:13 GMT 2024","Tue Mar 26 13:40:14 GMT 2024","177","Local Storage / Session Storage","","","","","cy.getAllSessionStorage() - get all data in sessionStorage for all origins",""
"passed","Tue Mar 26 13:40:26 GMT 2024","Tue Mar 26 13:40:26 GMT 2024","101","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Tue Mar 26 13:40:17 GMT 2024","Tue Mar 26 13:40:18 GMT 2024","857","Actions","","","","",".select() - select an option in a <select> element",""
"passed","Tue Mar 26 13:40:16 GMT 2024","Tue Mar 26 13:40:16 GMT 2024","125","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Tue Mar 26 13:40:26 GMT 2024","Tue Mar 26 13:40:26 GMT 2024","96","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Tue Mar 26 13:40:43 GMT 2024","Tue Mar 26 13:40:43 GMT 2024","123","Misc","","","","","cy.wrap() - wrap an object",""
"passed","Tue Mar 26 13:40:36 GMT 2024","Tue Mar 26 13:40:36 GMT 2024","110","Cypress.log","","","","","Control what is printed to the Command Log",""
"passed","Tue Mar 26 13:40:02 GMT 2024","Tue Mar 26 13:40:02 GMT 2024","441","Actions","","","","",".blur() - blur off a DOM element",""
"passed","Tue Mar 26 13:40:29 GMT 2024","Tue Mar 26 13:40:29 GMT 2024","275","Connectors","","","","",".each() - iterate over an array of elements",""
"passed","Tue Mar 26 13:39:57 GMT 2024","Tue Mar 26 13:39:57 GMT 2024","660","Navigation","","","","","cy.reload() - reload the page",""
"passed","Tue Mar 26 13:40:15 GMT 2024","Tue Mar 26 13:40:15 GMT 2024","188","Actions","","","","",".rightclick() - right click on a DOM element",""
"passed","Tue Mar 26 13:40:36 GMT 2024","Tue Mar 26 13:40:36 GMT 2024","114","Cypress.spec","","","","","Get current spec information",""
"passed","Tue Mar 26 13:40:38 GMT 2024","Tue Mar 26 13:40:39 GMT 2024","155","Files","","","","","cy.readFile() - read file contents",""
"passed","Tue Mar 26 13:40:33 GMT 2024","Tue Mar 26 13:40:34 GMT 2024","256","Window","","","","","cy.window() - get the global window object",""
"passed","Tue Mar 26 13:40:25 GMT 2024","Tue Mar 26 13:40:25 GMT 2024","123","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Tue Mar 26 13:40:02 GMT 2024","Tue Mar 26 13:40:03 GMT 2024","527","Actions","","","","",".clear() - clears an input or textarea element",""
"passed","Tue Mar 26 13:40:35 GMT 2024","Tue Mar 26 13:40:35 GMT 2024","277","Cypress.Commands","","","","",".add() - create a custom command",""
