"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 17 22:13:51 GMT 2024","Sun Mar 17 22:13:52 GMT 2024","231","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Sun Mar 17 22:13:35 GMT 2024","Sun Mar 17 22:13:35 GMT 2024","92","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Sun Mar 17 22:13:36 GMT 2024","Sun Mar 17 22:13:36 GMT 2024","102","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Sun Mar 17 22:13:33 GMT 2024","Sun Mar 17 22:13:33 GMT 2024","156","Local Storage / Session Storage","","","","","cy.getAllLocalStorage() - get all data in localStorage for all origins",""
"passed","Sun Mar 17 22:13:53 GMT 2024","Sun Mar 17 22:13:53 GMT 2024","76","Window","","","","","cy.document() - get the document object",""
"passed","Sun Mar 17 22:13:36 GMT 2024","Sun Mar 17 22:13:36 GMT 2024","80","Traversal","","","","",".last() - get last DOM element",""
"passed","Sun Mar 17 22:13:17 GMT 2024","Sun Mar 17 22:13:18 GMT 2024","273","Navigation","","","","","cy.visit() - visit a remote url",""
"passed","Sun Mar 17 22:13:37 GMT 2024","Sun Mar 17 22:13:37 GMT 2024","118","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Sun Mar 17 22:13:40 GMT 2024","Sun Mar 17 22:13:41 GMT 2024","1070","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Sun Mar 17 22:13:37 GMT 2024","Sun Mar 17 22:13:37 GMT 2024","80","Traversal","","","","",".prevAll() - get all previous sibling DOM elements",""
"passed","Sun Mar 17 22:13:30 GMT 2024","Sun Mar 17 22:13:31 GMT 2024","150","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Sun Mar 17 22:13:25 GMT 2024","Sun Mar 17 22:13:25 GMT 2024","153","Querying","","","","","cy.contains() - query DOM elements with matching content",""
"passed","Sun Mar 17 22:13:31 GMT 2024","Sun Mar 17 22:13:31 GMT 2024","18","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Sun Mar 17 22:13:36 GMT 2024","Sun Mar 17 22:13:36 GMT 2024","85","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Sun Mar 17 22:13:36 GMT 2024","Sun Mar 17 22:13:36 GMT 2024","95","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Sun Mar 17 22:13:36 GMT 2024","Sun Mar 17 22:13:36 GMT 2024","122","Traversal","","","","",".first() - get first DOM element",""
"passed","Sun Mar 17 22:13:25 GMT 2024","Sun Mar 17 22:13:25 GMT 2024","117","Querying","","","","",".within() - query DOM elements within a specific element",""
"passed","Sun Mar 17 22:13:36 GMT 2024","Sun Mar 17 22:13:36 GMT 2024","89","Traversal","","","","",".filter() - get DOM elements that match the selector",""
"passed","Sun Mar 17 22:13:21 GMT 2024","Sun Mar 17 22:13:21 GMT 2024","378","Network Requests","","","","","cy.request() - pass result to the second request",""
"passed","Sun Mar 17 22:13:28 GMT 2024","Sun Mar 17 22:13:30 GMT 2024","2524","Spies, Stubs, and Clock","","","","","cy.spy() retries until assertions pass",""
"passed","Sun Mar 17 22:13:17 GMT 2024","Sun Mar 17 22:13:17 GMT 2024","334","Navigation","","","","","cy.reload() - reload the page",""
"passed","Sun Mar 17 22:13:37 GMT 2024","Sun Mar 17 22:13:37 GMT 2024","79","Traversal","","","","",".prevUntil() - get all previous sibling DOM elements until el",""
"passed","Sun Mar 17 22:13:30 GMT 2024","Sun Mar 17 22:13:30 GMT 2024","65","Spies, Stubs, and Clock","","","","","cy.stub() - create a stub and/or replace a function with stub",""
"passed","Sun Mar 17 22:13:25 GMT 2024","Sun Mar 17 22:13:26 GMT 2024","629","Querying","","","","","best practices - selecting elements",""
"passed","Sun Mar 17 22:13:37 GMT 2024","Sun Mar 17 22:13:37 GMT 2024","82","Traversal","","","","",".prev() - get previous sibling DOM element",""
"passed","Sun Mar 17 22:13:24 GMT 2024","Sun Mar 17 22:13:25 GMT 2024","329","Querying","","","","","cy.get() - query DOM elements",""
"passed","Sun Mar 17 22:13:31 GMT 2024","Sun Mar 17 22:13:31 GMT 2024","19","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
"passed","Sun Mar 17 22:13:37 GMT 2024","Sun Mar 17 22:13:37 GMT 2024","94","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Sun Mar 17 22:13:16 GMT 2024","Sun Mar 17 22:13:17 GMT 2024","1110","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sun Mar 17 22:13:53 GMT 2024","Sun Mar 17 22:13:54 GMT 2024","62","Window","","","","","cy.title() - get the title",""
"passed","Sun Mar 17 22:13:36 GMT 2024","Sun Mar 17 22:13:36 GMT 2024","82","Traversal","","","","",".nextUntil() - get next sibling DOM elements until next el",""
"passed","Sun Mar 17 22:13:20 GMT 2024","Sun Mar 17 22:13:21 GMT 2024","435","Network Requests","","","","","cy.request() with query parameters",""
"passed","Sun Mar 17 22:13:20 GMT 2024","Sun Mar 17 22:13:20 GMT 2024","310","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Sun Mar 17 22:13:21 GMT 2024","Sun Mar 17 22:13:23 GMT 2024","1340","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
"passed","Sun Mar 17 22:13:25 GMT 2024","Sun Mar 17 22:13:25 GMT 2024","118","Querying","","","","","cy.root() - query the root DOM element",""
"passed","Sun Mar 17 22:13:31 GMT 2024","Sun Mar 17 22:13:31 GMT 2024","215","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Sun Mar 17 22:13:40 GMT 2024","Sun Mar 17 22:13:40 GMT 2024","319","Utilities","","","","","Cypress.Blob - blob utilities and base64 string conversion",""
"passed","Sun Mar 17 22:13:35 GMT 2024","Sun Mar 17 22:13:36 GMT 2024","85","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Sun Mar 17 22:13:32 GMT 2024","Sun Mar 17 22:13:33 GMT 2024","531","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Sun Mar 17 22:13:28 GMT 2024","Sun Mar 17 22:13:28 GMT 2024","269","Spies, Stubs, and Clock","","","","","cy.spy() - wrap a method in a spy",""
