"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Mar 26 13:09:05 GMT 2024","Tue Mar 26 13:09:05 GMT 2024","222","Cypress.config()","","","","","Get and set configuration options",""
"passed","Tue Mar 26 13:08:02 GMT 2024","Tue Mar 26 13:08:02 GMT 2024","87","Traversal","","","","",".parentsUntil() - get parent DOM elements from DOM elements until el",""
"passed","Tue Mar 26 13:07:58 GMT 2024","Tue Mar 26 13:07:58 GMT 2024","429","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Tue Mar 26 13:08:18 GMT 2024","Tue Mar 26 13:08:18 GMT 2024","85","Window","","","","","cy.document() - get the document object",""
"passed","Tue Mar 26 13:09:03 GMT 2024","Tue Mar 26 13:09:03 GMT 2024","94","Cookies","","","","","cy.clearAllCookies() - clear all browser cookies",""
"passed","Tue Mar 26 13:08:24 GMT 2024","Tue Mar 26 13:08:24 GMT 2024","385","Navigation","","","","","cy.visit() - visit a remote url",""
"passed","Tue Mar 26 13:08:05 GMT 2024","Tue Mar 26 13:08:05 GMT 2024","209","Utilities","","","","","Cypress.Blob - blob utilities and base64 string conversion",""
"passed","Tue Mar 26 13:07:50 GMT 2024","Tue Mar 26 13:07:50 GMT 2024","311","Querying","","","","","cy.get() - query DOM elements",""
"passed","Tue Mar 26 13:09:14 GMT 2024","Tue Mar 26 13:09:14 GMT 2024","68","Misc","Cypress.Screenshot","","","","Cypress.Screenshot.defaults() - change default config of screenshots",""
"passed","Tue Mar 26 13:09:03 GMT 2024","Tue Mar 26 13:09:03 GMT 2024","161","Cookies","","","","","cy.clearCookies() - clear browser cookies for the current domain",""
"passed","Tue Mar 26 13:09:06 GMT 2024","Tue Mar 26 13:09:06 GMT 2024","82","Cypress.platform","","","","","Get underlying OS name",""
"passed","Tue Mar 26 13:07:47 GMT 2024","Tue Mar 26 13:07:47 GMT 2024","186","Network Requests","","","","","cy.request() - pass result to the second request",""
"passed","Tue Mar 26 13:08:56 GMT 2024","Tue Mar 26 13:08:56 GMT 2024","91","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Tue Mar 26 13:08:02 GMT 2024","Tue Mar 26 13:08:03 GMT 2024","148","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Tue Mar 26 13:08:46 GMT 2024","Tue Mar 26 13:08:47 GMT 2024","736","Actions","","","","",".check() - check a checkbox or radio element",""
"passed","Tue Mar 26 13:08:05 GMT 2024","Tue Mar 26 13:08:06 GMT 2024","1077","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Tue Mar 26 13:08:44 GMT 2024","Tue Mar 26 13:08:46 GMT 2024","1829","Actions","","","","",".click() - click on a DOM element",""
"passed","Tue Mar 26 13:09:10 GMT 2024","Tue Mar 26 13:09:10 GMT 2024","69","Location","","","","","cy.url() - get the current URL",""
"passed","Tue Mar 26 13:09:05 GMT 2024","Tue Mar 26 13:09:05 GMT 2024","79","Cypress.arch","","","","","Get CPU architecture name of underlying OS",""
"passed","Tue Mar 26 13:07:56 GMT 2024","Tue Mar 26 13:07:56 GMT 2024","221","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Tue Mar 26 13:08:26 GMT 2024","Tue Mar 26 13:08:26 GMT 2024","250","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Tue Mar 26 13:08:18 GMT 2024","Tue Mar 26 13:08:18 GMT 2024","72","Window","","","","","cy.title() - get the title",""
"passed","Tue Mar 26 13:08:22 GMT 2024","Tue Mar 26 13:08:23 GMT 2024","1433","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Tue Mar 26 13:09:05 GMT 2024","Tue Mar 26 13:09:05 GMT 2024","101","Cypress.Cookies","","","","",".debug() - enable or disable debugging",""
"passed","Tue Mar 26 13:09:12 GMT 2024","Tue Mar 26 13:09:13 GMT 2024","72","Misc","","","","","cy.wrap() - wrap an object",""
"passed","Tue Mar 26 13:09:12 GMT 2024","Tue Mar 26 13:09:12 GMT 2024","232","Misc","","","","","cy.focused() - get the DOM element that has focus",""
"passed","Tue Mar 26 13:09:00 GMT 2024","Tue Mar 26 13:09:00 GMT 2024","85","Connectors",".then()","","","","yields the value yielded by the last Cypress command inside",""
"passed","Tue Mar 26 13:08:48 GMT 2024","Tue Mar 26 13:08:48 GMT 2024","806","Actions","","","","",".select() - select an option in a <select> element",""
"passed","Tue Mar 26 13:08:49 GMT 2024","Tue Mar 26 13:08:49 GMT 2024","148","Actions","","","","",".trigger() - trigger an event on a DOM element",""
"passed","Tue Mar 26 13:09:02 GMT 2024","Tue Mar 26 13:09:03 GMT 2024","86","Cookies","","","","","cy.setCookie() - set a browser cookie",""
"passed","Tue Mar 26 13:08:55 GMT 2024","Tue Mar 26 13:08:55 GMT 2024","98","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Tue Mar 26 13:09:05 GMT 2024","Tue Mar 26 13:09:05 GMT 2024","77","Cypress.dom","","","","",".isHidden() - determine if a DOM element is hidden",""
"passed","Tue Mar 26 13:08:27 GMT 2024","Tue Mar 26 13:08:27 GMT 2024","232","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Tue Mar 26 13:08:55 GMT 2024","Tue Mar 26 13:08:56 GMT 2024","94","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Tue Mar 26 13:08:01 GMT 2024","Tue Mar 26 13:08:01 GMT 2024","103","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Tue Mar 26 13:08:25 GMT 2024","Tue Mar 26 13:08:26 GMT 2024","543","example to-do app","","","","","can add new todo items",""
"passed","Tue Mar 26 13:09:13 GMT 2024","Tue Mar 26 13:09:14 GMT 2024","964","Misc","Cypress.Screenshot","","","","cy.screenshot() - take a screenshot",""
"passed","Tue Mar 26 13:09:00 GMT 2024","Tue Mar 26 13:09:00 GMT 2024","95","Connectors","","","","",".invoke() - invoke a function on the current subject",""
"passed","Tue Mar 26 13:07:46 GMT 2024","Tue Mar 26 13:07:46 GMT 2024","550","Network Requests","","","","","cy.request() - make an XHR request",""
"passed","Tue Mar 26 13:08:01 GMT 2024","Tue Mar 26 13:08:01 GMT 2024","94","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Tue Mar 26 13:08:33 GMT 2024","Tue Mar 26 13:08:33 GMT 2024","474","Actions","","","","",".clear() - clears an input or textarea element",""
"passed","Tue Mar 26 13:08:01 GMT 2024","Tue Mar 26 13:08:01 GMT 2024","103","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Tue Mar 26 13:08:59 GMT 2024","Tue Mar 26 13:09:00 GMT 2024","107","Connectors","","","","",".its() - get properties on the current subject",""
"passed","Tue Mar 26 13:08:01 GMT 2024","Tue Mar 26 13:08:02 GMT 2024","116","Traversal","","","","",".nextUntil() - get next sibling DOM elements until next el",""
"passed","Tue Mar 26 13:08:00 GMT 2024","Tue Mar 26 13:08:00 GMT 2024","238","Traversal","","","","",".children() - get child DOM elements",""
"passed","Tue Mar 26 13:08:52 GMT 2024","Tue Mar 26 13:08:53 GMT 2024","374","Aliasing","","","","",".as() - alias a DOM element for later use",""
"passed","Tue Mar 26 13:08:56 GMT 2024","Tue Mar 26 13:08:56 GMT 2024","97","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Tue Mar 26 13:08:05 GMT 2024","Tue Mar 26 13:08:05 GMT 2024","176","Utilities","","","","","Cypress.$ - call a jQuery method",""
"passed","Tue Mar 26 13:09:02 GMT 2024","Tue Mar 26 13:09:02 GMT 2024","198","Cookies","","","","","cy.getCookies() - get browser cookies for the current domain",""
"passed","Tue Mar 26 13:08:18 GMT 2024","Tue Mar 26 13:08:18 GMT 2024","199","Window","","","","","cy.window() - get the global window object",""
"passed","Tue Mar 26 13:08:46 GMT 2024","Tue Mar 26 13:08:46 GMT 2024","173","Actions","","","","",".dblclick() - double click on a DOM element",""
"passed","Tue Mar 26 13:07:46 GMT 2024","Tue Mar 26 13:07:47 GMT 2024","245","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Tue Mar 26 13:08:01 GMT 2024","Tue Mar 26 13:08:01 GMT 2024","97","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Tue Mar 26 13:07:47 GMT 2024","Tue Mar 26 13:07:48 GMT 2024","1019","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
"passed","Tue Mar 26 13:08:16 GMT 2024","Tue Mar 26 13:08:16 GMT 2024","213","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Tue Mar 26 13:09:02 GMT 2024","Tue Mar 26 13:09:02 GMT 2024","313","Cookies","","","","","cy.getCookie() - get a browser cookie",""
"passed","Tue Mar 26 13:07:56 GMT 2024","Tue Mar 26 13:07:56 GMT 2024","16","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Tue Mar 26 13:08:01 GMT 2024","Tue Mar 26 13:08:01 GMT 2024","92","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Tue Mar 26 13:08:26 GMT 2024","Tue Mar 26 13:08:27 GMT 2024","232","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Tue Mar 26 13:08:02 GMT 2024","Tue Mar 26 13:08:02 GMT 2024","88","Traversal","","","","",".prevAll() - get all previous sibling DOM elements",""
